Артикул;Название товара;Бренд;Остаток на складе;Оптовая цена;Розничная цена;Ссылка на сайте
LOS242030;Набор деталей заднего моста Losi LMT;Losi;3;2472.00;3090.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/rychagi_i_rulevoe_upravlenie/nabor_detaley_zadnego_mosta_losi_lmt/
LOSA1610;Детали рулевого управления Losi: XXX-T, XXX-SCT, XXX-SCB, Speed-T, Speed-NT;Losi;3;68.00;80.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/detali_rulevogo_upravleniya_losi_xxx_t_xxx_sct_xxx_scb_speed_t_speed_nt/
LOSB2034;Тяги крепления моста нижние Losi: NCR;Losi;3;589.00;669.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/tyagi_krepleniya_mosta_nizhnie_losi_ncr/
LOSB2036;Рулевая тяга с аксессуарами Losi: NCR;Losi;3;420.00;477.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/rulevaya_tyaga_s_aksessuarami_losi_ncr/
LOSB2037;Тяги крепления моста верхние Losi: NCR;Losi;3;463.00;526.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/tyagi_krepleniya_mosta_verkhnie_losi_ncr/
LOSB3601;Диски тормозные стальные (2 штуки) Losi: LST, LST XXL, Aftershock, Mega Baja;Losi;3;131.00;149.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/tormoznaya_sistema/diski_tormoznye_stalnye_2_shtuki_losi_lst_lst_xxl_aftershock_mega_baja/
LOSB3127;Вал трансмиссии выходной с шайбой Losi: LST, LST2, Aftershock, Mega Baja;Losi;3;51.00;60.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/korobka_peredach/val_transmissii_vykhodnoy_s_shayboy_losi_lst_lst2_aftershock_mega_baja/
LOS242042;Ведущая шестерня дифференциала (пиньон) 13Т (1 шт);Losi;3;896.00;1120.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/differentsialy/vedushchaya_shesternya_differentsiala_pinon_13t_1_sht/
LOS212012;Задние полуоси Mini-T 2.0 (2 шт.);Losi;3;348.00;410.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/zadnie_poluosi_mini_t_2_0_2_sht_/
LOSB3404;Кулачки сцепления для 2-й передачи Losi: LST, LST XXL, Aftershock, Mega Baja;Losi;3;105.00;119.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/stseplenie/kulachki_stsepleniya_dlya_2_y_peredachi_losi_lst_lst_xxl_aftershock_mega_baja/
LOSA4132;Защита мотора и передний бампер Losi: XXX-SCT, XXX-SCB, Speed-T;Losi;3;93.00;110.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/bamper/zashchita_motora_i_peredniy_bamper_losi_xxx_sct_xxx_scb_speed_t/
LOS214010;Передний бампер и оси рычагов Losi Mini-T 2.0;Losi;3;246.00;290.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/bamper/peredniy_bamper_i_osi_rychagov_mini_t_2_0/
LOSA2944;Детали крепления мотора Losi: XXX-SCT, XXX-SCB;Losi;3;102.00;120.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/motoramy_1/detali_krepleniya_motora_losi_xxx_sct_xxx_scb/
LOSB2025;Пластина и распорка (передние) Losi: HIGHroller, Strike;Losi;3;102.00;120.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/rama_shassi/plastina_i_rasporka_perednie_losi_highroller_strike/
LOSB2283;Пластина шасси Losi: HIGHroller, Strike;Losi;3;289.00;340.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/rama_shassi/plastina_shassi_losi_highroller_strike/
LOSA6269;"Винты с плоской головкой 4-40 x 5/16&quot; (6шт) Losi: CCR";Losi;3;144.00;170.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/vinty/vinty_s_ploskoy_golovkoy_4_40_x_5_16_6sht_losi_ccr/
LOSA3532;Шестигранники ступицы Losi: 8IGHT, 8IGHT-T, LST XXL;Losi;3;246.00;290.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/gayki/shestigranniki_stupitsy_losi_8ight_8ight_t_lst_xxl/
LOSB3138;Заглушки для прямоходной трансмиссии в наборе Losi: LST, LST XXL, Aftershock, Mega Baja;Losi;3;59.00;70.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/silikonovye_trubki_uplotniteli_salniki/zaglushki_dlya_pryamokhodnoy_transmissii_v_nabore_losi_lst_lst_xxl_aftershock_mega_baja/
LOSA6240;Винт под шестигранник Losi 5-40 x 1/2 ;Losi;3;127.00;150.00;https://brrc.ru/catalog/materialy_i_instrumenty/krepezh/vint_pod_shestigrannik_5_40_x_1_2_/
LOSA6350;"Шайбы твердые #4 и 1/8&quot;";Losi;3;127.00;150.00;https://brrc.ru/catalog/materialy_i_instrumenty/krepezh/shayby_tverdye_4_i_1_8/
SPMA9553;"Y-разветвитель кабеля датчиков телеметрии 2.5&quot; Spektrum (6,35 см)";Spektrum;3;357.00;420.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_i_aksessuary_1/y_razvetvitel_kabelya_datchikov_telemetrii_2_5_6_35_sm/
SPM6703;Алюминиевый карабин для ремешка на пульт управления Spektrum Neck Strap Adaptor;Spektrum;3;331.00;390.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_i_aksessuary_1/alyuminievyy_karabin_dlya_remeshka_na_pult_upravleniya_spektrum_neck_strap_adaptor/
SPMA3058;Y-разветвитель кабеля сервомашинок Spektrum;Spektrum;3;807.00;950.00;https://brrc.ru/catalog/apparatura_i_elektronika/kabeli_provoda/y_razvetvitel_kabelya_servomashinok_spektrum/
SPMA3173;GPS модуль Spektrum для самолётов Sportsman S+, Carbon Cub S+, Opterra S+ 1.2m;Spektrum;3;4581.00;5390.00;https://brrc.ru/catalog/apparatura_i_elektronika/prochaya_elektronika/spma3173/
SPM9530;Выключатель бортового питания Spektrum 3-Wire Switch Harness;Spektrum;3;1181.00;1390.00;https://brrc.ru/catalog/apparatura_i_elektronika/razemy_vyklyuchateli/vyklyuchatel_bortovogo_pitaniya_spektrum_3_wire_switch_harness/
SPMSS6170;Сервомашинка цифровая авто Spektrum S6170 Standart Digital Surface Servo;Spektrum;3;1606.00;1890.00;https://brrc.ru/catalog/apparatura_i_elektronika/servomashinki/servomashinka_tsifrovaya_avto_spektrum_s6170_standart_digital_surface_servo/
H55B007XXT;Блок подшипников основного вала (нижний), Align T-Rex 550L;Align;3;595.00;700.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/podshipniki_2/blok_podshipnikov_osnovnogo_vala_nizhniy_align_t_rex_550l/
H50122T;Стойки посадочных шасси Align, пластик, белые, T-Rex 500;Align;3;170.00;200.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/shassi/stoyki_posadochnykh_shassi_plastik_belye_t_rex_500/
HS1293AT;Стойки посадочных шасси, пластик, белые, T-Rex 450 Sport/Pro/Sport V2;Align;3;153.00;180.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/shassi/stoyki_posadochnykh_shassi_plastik_belye_t_rex_450_sport_pro_sport_v2/
H60205T;Рычаг цапфы Align, CNC, T-Rex 600E Pro;Align;3;263.00;310.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_golovki_osnovnogo_rotora/rychag_tsapfy_cnc_t_rex_600e_pro/
H15H002XXT;Цапфы основного ротора, Align T-Rex 150;Align;3;297.00;350.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_golovki_osnovnogo_rotora/tsapfy_osnovnogo_rotora_align_t_rex_150/
H50042AT;Блок крепления двигателя, T-Rex 500E Pro/EFL Pro;Align;3;340.00;400.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/motoramy_2/blok_krepleniya_dvigatelya_t_rex_500e_pro_efl_pro/
H45151T;Детали рамы Align T-Rex 450 Sport V2;Align;3;255.00;300.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_ramy/detali_ramy_align_t_rex_450_sport_v2/
HN7076T;Фиксатор хвостового редуктора и качалки, T-Rex 700N;Align;3;119.00;140.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_khvostovogo_rotora/fiksator_khvostovogo_reduktora_i_kachalki_t_rex_700n/
H50089T;Втулка хвостового слайдера Align, T-Rex 500;Align;3;110.00;130.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_khvostovogo_rotora/vtulka_khvostovogo_slaydera_t_rex_500/
HSP41502T;Корпус сервомашинки Align DS415M, DS425M;Align;3;85.00;100.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_k_servomashinkam/korpus_servomashinki_align_ds415m_ds425m/
HSP61504T;Корпус сервомашинки Align DS615S;Align;3;85.00;100.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_k_servomashinkam/korpus_servomashinki_align_ds615s/
EFL11007;Тяги (2шт) E-Flite: Convergence;E-Flite;3;760.00;950.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/samolety/zapchasti_samoletov/kabanchiki_tyagi_petli/tyagi_2sht_e_flite_convergence/
EFLP12575L;Пропеллеры левого вращения 125x75мм (2шт) E-Flite: X-VERT VTOL;E-Flite;3;712.00;890.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/samolety/zapchasti_samoletov/propellery_k_elektrodvigatelyam/propellery_levogo_vrashcheniya_125x75mm_2sht_e_flite_x_vert_vtol/
EFLM1500;Бесколлекторный электродвигатель Park 480 BL Outrunner Motor 910Kv;E-Flite;3;4921.00;5790.00;https://brrc.ru/catalog/dvigateli/elektro_beskollektornye/beskollektornyy_elektrodvigatel_park_480_bl_outrunner_motor_910kv/
BLH1305;Комплект лопастей оснновного ротра для вертолёта Blade Nano S2;Blade;3;440.00;550.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/main_rotor_blade_set_nano_s2/
BLH3715;Лопасти основного ротора (тренировочные, с грузиками) Blade: 130 X;Blade;3;127.00;150.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/lopasti/lopasti_osnovnogo_rotora_trenirovochnye_s_gruzikami_blade_130_x/
BLH3307;Вал ротора с хомутом и крепежом Blade: nCP X;Blade;3;255.00;300.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/valy/val_rotora_s_khomutom_i_krepezhom_blade_ncp_x/
BLH4208;Шасси посадочные Blade: 70 S;Blade;3;212.00;250.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/shassi/shassi_posadochnye_blade_70_s/
BLH1622;Хаб основного ротора в сборе Blade: 450 3D;Blade;3;382.00;450.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_golovki_osnovnogo_rotora/khab_osnovnogo_rotora_v_sbore_blade_450_3d/
BLH2002;Цапфы основного ротора Blade: 200 SR;Blade;3;212.00;250.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_golovki_osnovnogo_rotora/tsapfy_osnovnogo_rotora_blade_200_sr/
BLH4215;Цапфы основного ротора Blade: 70 S;Blade;3;323.00;380.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_golovki_osnovnogo_rotora/tsapfy_osnovnogo_rotora_blade_70_s/
BLH3120;Стабилизатор вертикальный оригинальный Blade: 120 SR;Blade;3;68.00;80.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_stabilizatora/stabilizator_vertikalnyy_originalnyy_blade_120_sr/
EFLH1460;Направляющие хвостовой тяги Blade, B400;Blade;3;80.00;40.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/vertolety/zapchasti_vertoletov/elementy_khvostovykh_balok/napravlyayushchie_khvostovoy_tyagi_b400/
HPI-66491;Шкив с обгонкой CENTER 18T;HPI;3;170.00;200.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/pineny_i_spury_elektromodeley/shkiv-s-obgonkoy-center-18t/
TRA4614;Подшипники 6x12x4мм (2шт) Traxxas (TRA4614);Traxxas;3;570.00;690.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/podshipniki/sharikopodshipnik-s-metallicheskoy-zashchitnoy-shayboy-6kh12kh4mm-2sht-/
TRA3966;Винты с шляпокй М3х10мм с фиксатором резьбы Traxxas (6шт);Traxxas;3;319.00;390.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/vinty/vint-s-shlyapkoy-3kh10mm-s-nanesennym-fiksatorom-rezby-6sht-/
HANU941;Пленка для обтяжки UltraCote (198x60 см), черно-белая шашечка 5,08 см;Hangar 9;3;1691.00;2350.00;https://brrc.ru/catalog/materialy_i_instrumenty/plenka_bumaga/plenka_dlya_obtyazhki_ultracote_198x60_sm_cherno_belaya_shashechka_5_08_sm/
HBZ5318;Шасси в сборе HobbyZone: Duet;HobbyZone;3;563.00;750.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/samolety/zapchasti_samoletov/detali_shassi/shassi-v-sbore-duet/
HBZ3225;Кок HobbyZone 40 мм Carbon Cub S+ 1.3m;HobbyZone;3;467.00;550.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/samolety/zapchasti_samoletov/koki/kok_40_mm_carbon_cub_s_1_3m/
6958265137945;Пропеллеры DJI Snail 6030S (2 штуки);DJI;3;85.00;100.00;https://brrc.ru/catalog/dji_1/zapchasti_i_aksessuary_dji/aksessuary_dji/propellery_2/propellery_dji_snail_6030s_2_shtuki/
6958265144738;Автомобильное зарядное устройство для DJI Inspire 2 (part37);DJI;3;10191.00;11990.00;https://brrc.ru/catalog/dji_1/zapchasti_i_aksessuary_dji/aksessuary_dji/zaryadki_i_kabeli/avtomobilnoe_zaryadnoe_ustroystvo_dlya_dji_inspire_2_part37/
6958265113055;Наконечники верхнего ручного крепления для DJI Ronin (part14);DJI;3;255.00;300.00;https://brrc.ru/catalog/dji_1/zapchasti_i_aksessuary_dji/aksessuary_i_zapchasti_ronin/nakonechniki_verkhnego_ruchnogo_krepleniya_dlya_dji_ronin_part14/
000000000582;Полетная платформа DJI Matrice 300 RTK Combo;DJI;3;1236410.00;1454600.00;https://brrc.ru/catalog/dji_1/ramy_poletnye_platformy/poletnaya_platforma_dji_matrice_300_rtk_combo/
000000000583;Полетная платформа DJI Matrice 300 RTK Combo + Мобильная станция D-RTK 2 + Штатив D-RTK 2;DJI;3;1606500.00;1890000.00;https://brrc.ru/catalog/dji_1/ramy_poletnye_platformy/poletnaya_platforma_dji_matrice_300_rtk_combo_mobilnaya_stantsiya_d_rtk_2_shtativ_d_rtk_2/
VTR213000;Крышки, корпусы передних амортизаторов Vaterra: Кemora, Kalahari;Vaterra;3;68.00;80.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/amortizatory/kryshki_korpusy_perednikh_amortizatorov_vaterra_kemora_kalahari/
VTR214006;Комплект тяг подвески и рулевого управления Vaterra: Kemora, Kalahari;Vaterra;3;51.00;60.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/komplekt_tyag_podveski_i_rulevogo_upravleniya_vaterra_kemora_kalahari/
VTR231009;Бампер задний Vaterra: V100;Vaterra;3;68.00;80.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/bamper/bamper_zadniy_vaterra_v100/
APC13055MRP;Пропеллер для мультикоптера APC 13x5.5 CCW;APC;3;338.00;520.00;https://brrc.ru/catalog/multikoptery/zapasnye_chasti/propellery/propeller_dlya_multikoptera_apc_13x5_5_ccw/
AXI232006;Поворотные кулаки Axial для портальных осей ;Axial;3;870.00;1160.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/stupitsy_i_derzhateli_stupits/currie_f9_portal_steering_knuckle_caps_capra_1_9_utb/
AXI204000;Тяги подвески удлинённой базы Axial 133.7 мм SCX24;Axial;3;1088.00;1360.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/suspension_links_long_wheel_base_133_7mm_scx24/
AXI234006;Наконечники тяг Axial М4 (20 шт) (UTB);Axial;3;1224.00;1530.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/axi234006/
AXIC1438;Набор блокированного дифференциала Axial (перед/зад) (AX31438 );Axial;3;6768.00;8460.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/differentsialy/ar44_locked_axle_set_front_rear_complete/
AXIC0569;Ведущая шестерня мотора Axial 48P 14Т (AX30569 );Axial;3;608.00;760.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/pineny_i_spury_elektromodeley/pinion_48p_14t_steel/
AXIC0037;Детали интерьера кузова Axial Wraith(AX80037);Axial;3;1155.00;1540.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/prochee/interior_details_part_tree_black/
AXI230028;Задние арки Axial для кузова JEEP Gladiator JT (чёрный) ;Axial;3;1245.00;1660.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/prochee/jeep_jt_rear_fenders_scx10_iii/
AXI231021;Верхние распорки стоек амортизаторов SCX10III;Axial;3;760.00;950.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/stoyki_amortizatorov/axi231021/
AXI43009;Диски Axial 1.9 KMC Machete (2 шт.);Axial;3;1245.00;1660.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/kolesa_shiny_i_diski_vstavki/kolesa_v_sbore_rezina_diski_vstavki_dlya_kraulerov_i_trofi_1_10/diski_1_9_kmc_machete_2_sht_/
AXI235014;Крепёжные болты Axial М2.5х10 мм под шестигранник;Axial;3;400.00;500.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/vinty/m2_5_x_10mm_cap_head_screw_10/
